,Time,Line,RAM,utilization,congested,Spread FR-BE,Spread FR-DE,Spread FR-NL,From,To,Flow_normalized,export_constrained,import_constrained
3746,2025-01-09 13:30:00,Ensdorf - Vigy VIGY2 S ,1082,2.2697046341035123,True,-6.77,-18.96,-15.07,FR,DE,2455.8204141,True,False
3749,2025-01-09 13:45:00,Ensdorf - Vigy VIGY2 S ,1082,2.292698432532346,True,-6.77,-18.96,-15.07,FR,DE,2480.6997039999983,True,False
3752,2025-01-09 14:00:00,Ensdorf - Vigy VIGY2 S ,988,2.8033666540485833,True,-21.62,-42.73,-19.7,FR,DE,2769.7262542000003,True,False
3756,2025-01-09 14:15:00,Ensdorf - Vigy VIGY2 S ,988,2.7988201412955456,True,-21.62,-42.73,-19.7,FR,DE,2765.234299599999,True,False
3760,2025-01-09 14:30:00,Ensdorf - Vigy VIGY2 S ,988,2.8176233621457496,True,-21.62,-42.73,-19.7,FR,DE,2783.8118818000007,True,False
3764,2025-01-09 14:45:00,Ensdorf - Vigy VIGY2 S ,988,2.8070552698380573,True,-21.62,-42.73,-19.7,FR,DE,2773.3706066000004,True,False
3768,2025-01-09 15:00:00,Ensdorf - Vigy VIGY2 S ,1005,2.6745396502487564,True,-37.86,-63.11000000000001,-30.35,FR,DE,2687.9123485,True,False
3773,2025-01-09 15:15:00,Ensdorf - Vigy VIGY2 S ,1005,2.7572148210945264,True,-37.86,-63.11000000000001,-30.35,FR,DE,2771.000895199999,True,False
3778,2025-01-09 15:30:00,Ensdorf - Vigy VIGY2 S ,1005,2.8154361881592047,True,-37.86,-63.11000000000001,-30.35,FR,DE,2829.5133691000005,True,False
3783,2025-01-09 15:45:00,Ensdorf - Vigy VIGY2 S ,1005,2.898140673930349,True,-37.86,-63.11000000000001,-30.35,FR,DE,2912.6313773,True,False
3996,2025-01-10 15:00:00,Ensdorf - Vigy VIGY2 S ,1018,2.6410928189587426,True,-37.22,-48.62,-40.87,FR,DE,2688.6324897,True,False
3999,2025-01-10 15:15:00,Ensdorf - Vigy VIGY2 S ,1018,2.65087722092338,True,-42.75,-55.69,-47.34,FR,DE,2698.593010900001,True,False
4002,2025-01-10 15:30:00,Ensdorf - Vigy VIGY2 S ,1018,2.6550037681728877,True,-54.82,-71.22999999999999,-61.12,FR,DE,2702.793836,True,False
4005,2025-01-10 15:45:00,Ensdorf - Vigy VIGY2 S ,1018,2.750637230746563,True,-57.279999999999994,-74.37,-64.05000000000001,FR,DE,2800.148700900001,True,False
4008,2025-01-10 16:00:00,Ensdorf - Vigy VIGY2 S ,828,3.386782254106281,True,-33.11,-43.15,-36.07,FR,DE,2804.2557064000007,True,False
4010,2025-01-10 16:15:00,Ensdorf - Vigy VIGY2 S ,828,3.641292422463767,True,-48.59,-62.97,-54.209999999999994,FR,DE,3014.9901257999995,True,False
4012,2025-01-10 16:30:00,Ensdorf - Vigy VIGY2 S ,828,3.5438786039855072,True,-45.81999999999999,-59.3,-51.379999999999995,FR,DE,2934.3314841,True,False
4014,2025-01-10 16:45:00,Ensdorf - Vigy VIGY2 S ,828,3.483550063285026,True,-45.010000000000005,-58.17,-50.45,FR,DE,2884.379452400002,True,False
4572,2025-01-12 16:00:00,Achene - Lonny 380.19 ,1474,0.9934506020352782,False,-36.71000000000001,-48.57000000000001,-10.320000000000007,FR,BE,1464.3461874000002,False,False
4575,2025-01-12 16:15:00,Achene - Lonny 380.19 ,1474,1.061150206105834,True,-30.33,-37.879999999999995,-6.1299999999999955,FR,BE,1564.1354037999993,True,False
4578,2025-01-12 16:30:00,Achene - Lonny 380.19 ,1474,1.129979634667571,True,-21.159999999999997,-22.25,-6.439999999999998,FR,BE,1665.5899814999996,True,False
4581,2025-01-12 16:45:00,Achene - Lonny 380.19 ,1474,1.2018829472862953,True,-2.450000000000003,-0.5499999999999972,-7.700000000000003,FR,BE,1771.575464299999,True,False
4644,2025-01-13 05:00:00,Ensdorf - Vigy VIGY2 S ,377,3.0175506087533117,True,-0.730000000000004,-0.980000000000004,-0.8400000000000034,FR,DE,1137.6165794999986,True,False
4647,2025-01-13 05:15:00,Ensdorf - Vigy VIGY2 S ,377,2.931345140583556,True,-0.730000000000004,-0.980000000000004,-0.8400000000000034,FR,DE,1105.1171180000006,True,False
4650,2025-01-13 05:30:00,Ensdorf - Vigy VIGY2 S ,377,2.8851090562334187,True,-0.730000000000004,-0.980000000000004,-0.8400000000000034,FR,DE,1087.6861141999989,True,False
4653,2025-01-13 05:45:00,Ensdorf - Vigy VIGY2 S ,377,2.708304108222812,True,-0.730000000000004,-0.980000000000004,-0.8400000000000034,FR,DE,1021.0306488,True,False
4657,2025-01-13 06:00:00,Ensdorf - Vigy VIGY2 S ,376,2.3325561976063844,True,-7.609999999999999,-13.14,-11.529999999999987,FR,DE,877.0411303000005,True,False
4661,2025-01-13 06:15:00,Ensdorf - Vigy VIGY2 S ,376,1.8881944226063885,True,-7.609999999999999,-13.14,-11.529999999999987,FR,DE,709.961102900002,True,False
4665,2025-01-13 06:30:00,Ensdorf - Vigy VIGY2 S ,376,1.9020202026595745,True,-7.609999999999999,-13.14,-11.529999999999987,FR,DE,715.1595961999999,True,False
4669,2025-01-13 06:45:00,Ensdorf - Vigy VIGY2 S ,376,1.8041998635638312,True,-7.609999999999999,-13.14,-11.529999999999987,FR,DE,678.3791487000005,True,False
4673,2025-01-13 07:00:00,Ensdorf - Vigy VIGY2 S ,376,1.4343688731382975,True,-11.879999999999995,-31.75999999999999,-27.670000000000016,FR,DE,539.3226962999998,True,False
4680,2025-01-13 07:15:00,Ensdorf - Vigy VIGY2 S ,376,1.1983853648936138,True,-11.879999999999995,-31.75999999999999,-27.670000000000016,FR,DE,450.5928971999988,True,False
4687,2025-01-13 07:30:00,Ensdorf - Vigy VIGY2 S ,376,1.080730352127664,True,-11.879999999999995,-31.75999999999999,-27.670000000000016,FR,DE,406.35461240000166,True,False
4694,2025-01-13 07:45:00,Ensdorf - Vigy VIGY2 S ,376,0.8421861795212684,False,-11.879999999999995,-31.75999999999999,-27.670000000000016,FR,DE,316.6620034999969,False,False
4700,2025-01-13 08:00:00,Ensdorf - Vigy VIGY2 S ,376,0.7979010976063813,False,-13.77000000000001,-37.09,-32.80000000000001,FR,DE,300.01081269999935,False,False
4706,2025-01-13 08:15:00,Ensdorf - Vigy VIGY2 S ,376,0.5770399840425442,False,-13.77000000000001,-37.09,-32.80000000000001,FR,DE,216.9670339999966,False,False
4712,2025-01-13 08:30:00,Ensdorf - Vigy VIGY2 S ,376,0.4727362744680791,False,-13.77000000000001,-37.09,-32.80000000000001,FR,DE,177.74883919999775,False,False
4718,2025-01-13 08:45:00,Ensdorf - Vigy VIGY2 S ,376,0.6749987175531857,False,-13.77000000000001,-37.09,-32.80000000000001,FR,DE,253.79951779999783,False,False
4724,2025-01-13 09:00:00,Ensdorf - Vigy VIGY2 S ,431,1.777431026450112,True,-10.219999999999999,-27.590000000000003,-24.5,FR,DE,766.0727723999983,True,False
4729,2025-01-13 09:15:00,Ensdorf - Vigy VIGY2 S ,431,1.8411115245939609,True,-10.219999999999999,-27.590000000000003,-24.5,FR,DE,793.5190670999971,True,False
4734,2025-01-13 09:30:00,Ensdorf - Vigy VIGY2 S ,431,1.7695165895591638,True,-10.219999999999999,-27.590000000000003,-24.5,FR,DE,762.6616500999996,True,False
4739,2025-01-13 09:45:00,Ensdorf - Vigy VIGY2 S ,431,1.8370618645011616,True,-10.219999999999999,-27.590000000000003,-24.5,FR,DE,791.7736636000006,True,False
4744,2025-01-13 10:00:00,Ensdorf - Vigy VIGY2 S ,582,2.0608116163230235,True,-4.960000000000008,-13.310000000000002,-11.590000000000003,FR,DE,1199.3923606999997,True,False
4746,2025-01-13 10:15:00,Ensdorf - Vigy VIGY2 S ,582,2.079882358419241,True,-4.960000000000008,-13.310000000000002,-11.590000000000003,FR,DE,1210.4915325999982,True,False
4748,2025-01-13 10:30:00,Ensdorf - Vigy VIGY2 S ,582,1.860195559450172,True,-4.960000000000008,-13.310000000000002,-11.590000000000003,FR,DE,1082.6338156000002,True,False
4750,2025-01-13 10:45:00,Ensdorf - Vigy VIGY2 S ,582,1.8671083355670113,True,-4.960000000000008,-13.310000000000002,-11.590000000000003,FR,DE,1086.6570513000006,True,False
4772,2025-01-13 13:00:00,Ensdorf - Vigy VIGY2 S ,477,3.55079156331237,True,-2.8299999999999983,-2.230000000000004,-2.299999999999997,FR,DE,1693.7275757000004,True,False
4776,2025-01-13 13:15:00,Ensdorf - Vigy VIGY2 S ,477,3.7775505643605864,True,-2.8299999999999983,-2.230000000000004,-2.299999999999997,FR,DE,1801.8916191999997,True,False
4780,2025-01-13 13:30:00,Ensdorf - Vigy VIGY2 S ,477,3.779433081341725,True,-2.8299999999999983,-2.230000000000004,-2.299999999999997,FR,DE,1802.789579800003,True,False
4784,2025-01-13 13:45:00,Ensdorf - Vigy VIGY2 S ,477,3.8202013121593263,True,-2.8299999999999983,-2.230000000000004,-2.299999999999997,FR,DE,1822.2360258999984,True,False
4788,2025-01-13 14:00:00,Ensdorf - Vigy VIGY2 S ,376,4.624309501595747,True,-0.8900000000000006,0.23999999999999488,-0.6400000000000006,FR,DE,1738.7403726000011,True,False
4792,2025-01-13 14:15:00,Ensdorf - Vigy VIGY2 S ,376,4.930737714893624,True,-0.8900000000000006,0.23999999999999488,-0.6400000000000006,FR,DE,1853.9573808000025,True,False
4796,2025-01-13 14:30:00,Ensdorf - Vigy VIGY2 S ,376,4.971114921276595,True,-0.8900000000000006,0.23999999999999488,-0.6400000000000006,FR,DE,1869.1392103999997,True,False
4800,2025-01-13 14:45:00,Ensdorf - Vigy VIGY2 S ,376,4.882743176595751,True,-0.8900000000000006,0.23999999999999488,-0.6400000000000006,FR,DE,1835.9114344000025,True,False
4804,2025-01-13 15:00:00,Ensdorf - Vigy VIGY2 S ,376,4.182225583244679,True,-9.61,-25.609999999999985,-22.75,FR,DE,1572.5168192999993,True,False
4809,2025-01-13 15:15:00,Ensdorf - Vigy VIGY2 S ,376,4.241613651063832,True,-9.61,-25.609999999999985,-22.75,FR,DE,1594.846732800001,True,False
4814,2025-01-13 15:30:00,Ensdorf - Vigy VIGY2 S ,376,4.223593245212766,True,-9.61,-25.609999999999985,-22.75,FR,DE,1588.0710602,True,False
4819,2025-01-13 15:45:00,Ensdorf - Vigy VIGY2 S ,376,4.139277114095743,True,-9.61,-25.609999999999985,-22.75,FR,DE,1556.3681948999997,True,False
4825,2025-01-13 16:00:00,Ensdorf - Vigy VIGY2 S ,376,3.0498058433510633,True,-5.820000000000007,-15.980000000000004,-14.179999999999993,FR,DE,1146.7269970999998,True,False
4830,2025-01-13 16:15:00,Ensdorf - Vigy VIGY2 S ,376,3.3456330085106405,True,-5.820000000000007,-15.980000000000004,-14.179999999999993,FR,DE,1257.9580112000008,True,False
4835,2025-01-13 16:30:00,Ensdorf - Vigy VIGY2 S ,376,3.5822611492021226,True,-5.820000000000007,-15.980000000000004,-14.179999999999993,FR,DE,1346.930192099998,True,False
4840,2025-01-13 16:45:00,Ensdorf - Vigy VIGY2 S ,376,3.3687799042553173,True,-5.820000000000007,-15.980000000000004,-14.179999999999993,FR,DE,1266.6612439999992,True,False
4939,2025-01-13 22:00:00,Gramme - Achene 380.10 ,1356,0.5027071296460177,False,-0.4000000000000057,5.840000000000003,12.409999999999997,FR,BE,681.6708678,False,False
4945,2025-01-13 22:15:00,Gramme - Achene 380.10 ,1356,0.5223413735988206,False,-0.4000000000000057,5.840000000000003,12.409999999999997,FR,BE,708.2949026000007,False,False
4951,2025-01-13 22:30:00,Gramme - Achene 380.10 ,1356,0.4434746943215339,False,-0.4000000000000057,5.840000000000003,12.409999999999997,FR,BE,601.3516855,False,False
4957,2025-01-13 22:45:00,Gramme - Achene 380.10 ,1356,0.3922684987463132,False,-0.4000000000000057,5.840000000000003,12.409999999999997,FR,BE,531.9160843000008,False,False
4961,2025-01-13 23:00:00,Y-Mercator (-Doel - Lillo) 380.51 ,634,0.8388140678233442,False,-0.4000000000000057,5.840000000000003,12.409999999999997,FR,NL,531.8081190000003,False,False
4963,2025-01-13 23:15:00,Y-Mercator (-Doel - Lillo) 380.51 ,634,0.7383185233438475,False,-0.4000000000000057,5.840000000000003,12.409999999999997,FR,NL,468.09394379999935,False,False
4965,2025-01-13 23:30:00,Y-Mercator (-Doel - Lillo) 380.51 ,634,0.5935101018927444,False,-0.4000000000000057,5.840000000000003,12.409999999999997,FR,NL,376.2854046,False,False
4967,2025-01-13 23:45:00,Y-Mercator (-Doel - Lillo) 380.51 ,634,0.4781499312302842,False,-0.4000000000000057,5.840000000000003,12.409999999999997,FR,NL,303.1470564000002,False,False
4977,2025-01-14 01:00:00,Y-Mercator (-Doel - Lillo) 380.51 ,688,0.3144880091569764,False,-0.03999999999999204,13.969999999999999,28.92,FR,NL,216.36775029999976,False,False
4979,2025-01-14 01:15:00,Y-Mercator (-Doel - Lillo) 380.51 ,688,0.335131496656977,False,-0.03999999999999204,13.969999999999999,28.92,FR,NL,230.57046970000025,False,False
4981,2025-01-14 01:30:00,Y-Mercator (-Doel - Lillo) 380.51 ,688,0.2619913098837196,False,-0.03999999999999204,13.969999999999999,28.92,FR,NL,180.2500211999991,False,False
4983,2025-01-14 01:45:00,Y-Mercator (-Doel - Lillo) 380.51 ,688,0.3393558776162789,False,-0.03999999999999204,13.969999999999999,28.92,FR,NL,233.47684379999993,False,False
4985,2025-01-14 02:00:00,Y-Mercator (-Doel - Lillo) 380.51 ,713,0.2839152402524543,False,0.18999999999999773,15.450000000000003,31.92,FR,NL,202.43156629999993,False,False
4987,2025-01-14 02:15:00,Y-Mercator (-Doel - Lillo) 380.51 ,713,0.3206084239831689,False,0.18999999999999773,15.450000000000003,31.92,FR,NL,228.5938062999994,False,False
4989,2025-01-14 02:30:00,Y-Mercator (-Doel - Lillo) 380.51 ,713,0.3394542165497891,False,0.18999999999999773,15.450000000000003,31.92,FR,NL,242.0308563999997,False,False
4991,2025-01-14 02:45:00,Y-Mercator (-Doel - Lillo) 380.51 ,713,0.3900822868162689,False,0.18999999999999773,15.450000000000003,31.92,FR,NL,278.1286704999997,False,False
5056,2025-01-14 08:00:00,Doel - Zandvliet 380.25 ,613,1.4254622184339316,True,0.0,2.509999999999991,5.22999999999999,FR,NL,-873.8083399000001,False,True
5058,2025-01-14 08:15:00,Doel - Zandvliet 380.25 ,613,1.3936142676998375,True,0.0,2.509999999999991,5.22999999999999,FR,NL,-854.2855461000004,False,True
5060,2025-01-14 08:30:00,Doel - Zandvliet 380.25 ,613,1.3931769172920083,True,0.0,2.509999999999991,5.22999999999999,FR,NL,-854.0174503000012,False,True
5062,2025-01-14 08:45:00,Doel - Zandvliet 380.25 ,613,1.2454351918433948,True,0.0,2.509999999999991,5.22999999999999,FR,NL,-763.451772600001,False,True
5080,2025-01-14 10:00:00,Doel - Zandvliet 380.25 ,912,0.0355712753289467,False,0.1699999999999875,16.139999999999986,33.359999999999985,FR,NL,-32.44100309999945,False,False
5083,2025-01-14 10:15:00,Doel - Zandvliet 380.25 ,912,0.0985626881578958,False,0.1699999999999875,16.139999999999986,33.359999999999985,FR,NL,89.88917160000102,False,False
5086,2025-01-14 10:30:00,Doel - Zandvliet 380.25 ,912,0.1082593560307025,False,0.1699999999999875,16.139999999999986,33.359999999999985,FR,NL,98.73253270000072,False,False
5089,2025-01-14 10:45:00,Doel - Zandvliet 380.25 ,912,0.1532837883771918,False,0.1699999999999875,16.139999999999986,33.359999999999985,FR,NL,139.79481499999892,False,False
5092,2025-01-14 11:00:00,Doel - Zandvliet 380.25 ,802,0.2980392486284278,False,0.37999999999999545,5.219999999999999,10.079999999999998,FR,NL,239.02747739999907,False,False
5096,2025-01-14 11:15:00,Doel - Zandvliet 380.25 ,802,0.382074853615958,False,0.37999999999999545,5.219999999999999,10.079999999999998,FR,NL,306.4240325999983,False,False
5100,2025-01-14 11:30:00,Doel - Zandvliet 380.25 ,802,0.4694673526184535,False,0.37999999999999545,5.219999999999999,10.079999999999998,FR,NL,376.51281679999977,False,False
5104,2025-01-14 11:45:00,Doel - Zandvliet 380.25 ,802,0.4867353849127194,False,0.37999999999999545,5.219999999999999,10.079999999999998,FR,NL,390.36177870000097,False,False
5109,2025-01-14 12:00:00,Doel - Zandvliet 380.25 ,727,0.6229390651994487,False,0.5,9.260000000000005,18.650000000000006,FR,NL,452.8767003999992,False,False
5115,2025-01-14 12:15:00,Doel - Zandvliet 380.25 ,727,0.7979447898211831,False,0.5,9.260000000000005,18.650000000000006,FR,NL,580.1058622000002,False,False
5121,2025-01-14 12:30:00,Doel - Zandvliet 380.25 ,727,0.8465807917469066,False,0.5,9.260000000000005,18.650000000000006,FR,NL,615.4642356000011,False,False
5127,2025-01-14 12:45:00,Doel - Zandvliet 380.25 ,727,0.9935601341127932,False,0.5,9.260000000000005,18.650000000000006,FR,NL,722.3182175000007,False,False
5224,2025-01-14 19:00:00,Doel - Zandvliet 380.25 ,563,0.0460227968028431,False,0.7199999999999989,31.159999999999997,62.03999999999999,FR,NL,25.91083460000067,False,False
5228,2025-01-14 19:15:00,Doel - Zandvliet 380.25 ,563,0.0981717300177609,False,0.7199999999999989,31.159999999999997,62.03999999999999,FR,NL,55.27068399999942,False,False
5232,2025-01-14 19:30:00,Doel - Zandvliet 380.25 ,563,0.1409675708703376,False,0.7199999999999989,31.159999999999997,62.03999999999999,FR,NL,79.3647424000001,False,False
5236,2025-01-14 19:45:00,Doel - Zandvliet 380.25 ,563,0.282551001598577,False,0.7199999999999989,31.159999999999997,62.03999999999999,FR,NL,159.07621389999886,False,False
5377,2025-01-15 06:00:00,Ensdorf - Vigy VIGY2 S ,376,1.3612245093085085,True,0.539999999999992,1.0699999999999932,0.8799999999999955,FR,DE,511.8204154999992,True,False
5380,2025-01-15 06:15:00,Ensdorf - Vigy VIGY2 S ,376,1.1183235223404282,True,0.539999999999992,1.0699999999999932,0.8799999999999955,FR,DE,420.489644400001,True,False
5383,2025-01-15 06:30:00,Ensdorf - Vigy VIGY2 S ,376,1.320257796276593,True,0.539999999999992,1.0699999999999932,0.8799999999999955,FR,DE,496.416931399999,True,False
5386,2025-01-15 06:45:00,Ensdorf - Vigy VIGY2 S ,376,1.0271532819148994,True,0.539999999999992,1.0699999999999932,0.8799999999999955,FR,DE,386.20963400000215,True,False
5388,2025-01-15 07:00:00,Ensdorf - Vigy VIGY2 S ,376,0.7350002156914927,False,0.13999999999998636,0.25,0.1799999999999784,FR,DE,276.36008110000125,False,False
5391,2025-01-15 07:15:00,Ensdorf - Vigy VIGY2 S ,376,0.7070431864361645,False,0.13999999999998636,0.25,0.1799999999999784,FR,DE,265.84823809999784,False,False
5394,2025-01-15 07:30:00,Ensdorf - Vigy VIGY2 S ,376,0.6135514148936196,False,0.13999999999998636,0.25,0.1799999999999784,FR,DE,230.69533200000097,False,False
5397,2025-01-15 07:45:00,Ensdorf - Vigy VIGY2 S ,376,0.5782634646276583,False,0.13999999999998636,0.25,0.1799999999999784,FR,DE,217.4270626999995,False,False
5400,2025-01-15 08:00:00,Ensdorf - Vigy VIGY2 S ,376,0.2377927593085141,False,-12.100000000000023,-32.24000000000001,-25.70999999999998,FR,DE,89.41007750000131,False,False
5402,2025-01-15 08:00:00,Izegem 380/150 TFO 1 ,204,0.3226469318627463,False,-12.100000000000023,-32.24000000000001,-25.70999999999998,FR,BE,65.81997410000025,False,False
5405,2025-01-15 08:15:00,Ensdorf - Vigy VIGY2 S ,376,0.1843652247340438,False,-12.100000000000023,-32.24000000000001,-25.70999999999998,FR,DE,69.3213245000005,False,False
5407,2025-01-15 08:15:00,Izegem 380/150 TFO 1 ,204,0.4078587602941179,False,-12.100000000000023,-32.24000000000001,-25.70999999999998,FR,BE,83.20318710000006,False,False
5410,2025-01-15 08:30:00,Ensdorf - Vigy VIGY2 S ,376,0.2584464039893668,False,-12.100000000000023,-32.24000000000001,-25.70999999999998,FR,DE,97.17584790000194,False,False
5412,2025-01-15 08:30:00,Izegem 380/150 TFO 1 ,204,0.4269648485294132,False,-12.100000000000023,-32.24000000000001,-25.70999999999998,FR,BE,87.1008291000003,False,False
5415,2025-01-15 08:45:00,Ensdorf - Vigy VIGY2 S ,376,0.3237974723404275,False,-12.100000000000023,-32.24000000000001,-25.70999999999998,FR,DE,121.74784960000076,False,False
5417,2025-01-15 08:45:00,Izegem 380/150 TFO 1 ,204,0.4760117897058827,False,-12.100000000000023,-32.24000000000001,-25.70999999999998,FR,BE,97.10640510000007,False,False
5420,2025-01-15 09:00:00,Ensdorf - Vigy VIGY2 S ,376,1.452773551063832,True,-35.110000000000014,-65.01999999999998,-56.660000000000025,FR,DE,546.2428552000008,True,False
5422,2025-01-15 09:00:00,Izegem 380/150 TFO 1 ,225,0.8899582986666674,False,-35.110000000000014,-65.01999999999998,-56.660000000000025,FR,BE,200.24061720000017,False,False
5426,2025-01-15 09:15:00,Ensdorf - Vigy VIGY2 S ,376,1.5495176877659578,True,-35.110000000000014,-65.01999999999998,-56.660000000000025,FR,DE,582.6186506000001,True,False
5428,2025-01-15 09:15:00,Izegem 380/150 TFO 1 ,225,0.9636521262222224,False,-35.110000000000014,-65.01999999999998,-56.660000000000025,FR,BE,216.82172840000007,False,False
5432,2025-01-15 09:30:00,Ensdorf - Vigy VIGY2 S ,376,1.578634726595744,True,-35.110000000000014,-65.01999999999998,-56.660000000000025,FR,DE,593.5666571999997,True,False
5434,2025-01-15 09:30:00,Izegem 380/150 TFO 1 ,225,1.0122465351111107,True,-35.110000000000014,-65.01999999999998,-56.660000000000025,FR,BE,227.7554703999999,True,False
5438,2025-01-15 09:45:00,Ensdorf - Vigy VIGY2 S ,376,1.7905936803191522,True,-35.110000000000014,-65.01999999999998,-56.660000000000025,FR,DE,673.2632238000012,True,False
5440,2025-01-15 09:45:00,Izegem 380/150 TFO 1 ,225,1.0803675395555563,True,-35.110000000000014,-65.01999999999998,-56.660000000000025,FR,BE,243.08269640000023,True,False
5444,2025-01-15 10:00:00,Ensdorf - Vigy VIGY2 S ,376,1.3936294433510656,True,-82.38,-131.46999999999997,-120.44,FR,DE,524.0046707000007,True,False
5450,2025-01-15 10:15:00,Ensdorf - Vigy VIGY2 S ,376,1.6255359037234065,True,-82.38,-131.46999999999997,-120.44,FR,DE,611.2014998000008,True,False
5456,2025-01-15 10:30:00,Ensdorf - Vigy VIGY2 S ,376,1.617304339361706,True,-82.38,-131.46999999999997,-120.44,FR,DE,608.1064316000015,True,False
5462,2025-01-15 10:45:00,Ensdorf - Vigy VIGY2 S ,376,1.6538576457446816,True,-82.38,-131.46999999999997,-120.44,FR,DE,621.8504748000003,True,False
5468,2025-01-15 11:00:00,Ensdorf - Vigy VIGY2 S ,376,1.9677569223404192,True,-52.45000000000002,-135.70000000000002,-113.50000000000003,FR,DE,739.8766027999977,True,False
5472,2025-01-15 11:15:00,Ensdorf - Vigy VIGY2 S ,376,2.044445945744682,True,-52.45000000000002,-135.70000000000002,-113.50000000000003,FR,DE,768.7116756000005,True,False
5476,2025-01-15 11:30:00,Ensdorf - Vigy VIGY2 S ,376,2.2354637420212744,True,-52.45000000000002,-135.70000000000002,-113.50000000000003,FR,DE,840.5343669999992,True,False
5480,2025-01-15 11:45:00,Ensdorf - Vigy VIGY2 S ,376,2.1670235313829793,True,-52.45000000000002,-135.70000000000002,-113.50000000000003,FR,DE,814.8008478000002,True,False
5484,2025-01-15 12:00:00,Ensdorf - Vigy VIGY2 S ,376,2.200251749734041,True,-35.18000000000001,-144.76,-78.01000000000002,FR,DE,827.2946578999994,True,False
5488,2025-01-15 12:15:00,Ensdorf - Vigy VIGY2 S ,376,2.2743392146276618,True,-35.18000000000001,-144.76,-78.01000000000002,FR,DE,855.1515447000008,True,False
5492,2025-01-15 12:30:00,Ensdorf - Vigy VIGY2 S ,376,2.111151932978723,True,-35.18000000000001,-144.76,-78.01000000000002,FR,DE,793.7931267999999,True,False
