Time,Biomass,Energy storage,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Other,Waste,Renewable
2025-01-31 07:15:00,289.35,,,,5187.26,588.45,110.93,,,,1801.73,3796.09,52528.82,,334.0,11233.0
2025-01-31 07:30:00,290.49,,,,5344.93,588.0,110.93,,,,2406.95,3836.49,52478.54,,334.94,11433.13
2025-01-31 07:45:00,292.39,,,,5386.22,587.87,110.72,,,,2907.83,3829.05,52583.76,,334.08,11774.0
2025-01-31 08:00:00,290.98,,,,5364.68,587.88,110.93,,,,3532.33,4004.89,52773.87,,332.68,11936.16
2025-01-31 08:15:00,291.0,,,,5436.82,588.17,110.8,,,,3854.23,4025.97,52986.3,,331.52,12130.08
2025-01-31 08:30:00,291.83,,,,5487.56,588.05,110.8,,,,3693.59,3937.13,53081.16,,331.66,12346.810000000001
2025-01-31 08:45:00,291.49,,,,5431.04,588.1,110.46,,,,3743.56,3947.91,53051.55,,330.87,12654.96
2025-01-31 09:00:00,292.19,,,,5418.0,588.31,110.08,,,,4214.0,4026.69,53089.03,,327.12,13027.849999999999
2025-01-31 09:15:00,290.4,,,,5647.6,587.97,110.38,,,,3988.94,3940.99,53071.54,,325.24,13556.25
2025-01-31 09:30:00,289.79,,,,5688.22,587.95,110.0,,,,3234.15,3911.21,53073.41,,327.37,13908.310000000001
2025-01-31 09:45:00,292.43,,,,5653.67,587.79,110.34,,,,2478.94,3868.67,53060.14,,325.68,14174.54
2025-01-31 10:00:00,292.53,,,,5410.91,587.64,109.95,,,,1987.1,3861.23,53093.21,,326.74,14149.67
2025-01-31 10:15:00,292.33,,,,5297.0,587.57,110.44,,,,1565.3,3454.09,53065.4,,326.26,14118.96
2025-01-31 10:30:00,290.9,,,,5290.94,587.79,109.89,,,,1114.73,3099.06,53084.46,,324.83,14085.45
2025-01-31 10:45:00,291.91,,,,5092.28,587.67,109.79,,,,827.91,2985.28,53036.79,,330.74,14074.35
2025-01-31 11:00:00,291.79,,,,4464.33,587.51,110.9,,,,591.67,2270.65,53001.29,,327.41,14056.94
2025-01-31 11:15:00,290.73,,,,3715.87,587.82,110.98,,,,496.62,2330.08,52943.09,,327.88,14083.7
2025-01-31 11:30:00,291.93,,,,3401.57,587.56,111.0,,,,341.99,2217.9,52901.25,,343.92,14113.630000000001
2025-01-31 11:45:00,294.06,,,,3304.75,586.87,110.97,,,,304.95,2109.32,52840.58,,351.31,14145.779999999999
2025-01-31 12:00:00,293.57,,,,3358.45,587.7,110.98,,,,192.24,2009.55,52886.37,,332.8,13830.029999999999
2025-01-31 12:15:00,295.71,,,,3360.55,587.98,110.38,,,,165.67,1820.92,52761.34,,328.29,13799.099999999999
2025-01-31 12:30:00,301.76,,,,3370.75,587.76,110.58,,,,162.95,2015.54,52837.75,,335.05,18422.84
2025-01-31 12:45:00,294.92,,,,3328.25,587.9,110.8,,,,162.45,1920.91,52783.04,,336.85,19193.22
2025-01-31 13:00:00,299.94,,,,3003.31,587.97,110.87,,,,140.73,1834.05,52743.15,,334.34,19526.010000000002
2025-01-31 13:15:00,306.65,,,,3025.72,587.74,110.86,,,,163.42,2022.34,52805.76,,336.85,19489.32
2025-01-31 13:30:00,310.06,,,,2816.71,560.91,110.91,,,,71.84,1769.23,52675.54,,341.58,19211.02
2025-01-31 13:45:00,311.14,,,,2794.78,517.63,110.19,,,,64.92,1754.21,52555.64,,340.1,19150.27
2025-01-31 14:00:00,304.77,,,,2850.59,482.89,110.61,,,,71.41,1910.63,52777.12,,342.95,19128.15
2025-01-31 14:15:00,301.28,,,,3018.06,483.92,111.0,,,,94.52,2026.76,52941.66,,343.66,18863.239999999998
2025-01-31 14:30:00,301.11,,,,2901.13,483.91,110.11,,,,83.13,1901.44,52929.59,,345.4,18543.02
2025-01-31 14:45:00,300.99,,,,3043.12,483.88,110.74,,,,107.43,2007.62,52787.18,,345.54,18094.69
2025-01-31 15:00:00,303.46,,,,3181.84,483.72,110.8,,,,106.95,1902.9,52269.02,,347.71,17514.09
2025-01-31 15:15:00,303.18,,,,3261.23,484.15,110.96,,,,136.99,1999.2,52009.61,,346.01,16894.379999999997
2025-01-31 15:30:00,308.53,,,,3633.47,483.85,110.81,,,,134.84,2064.01,51899.25,,345.9,16361.119999999999
2025-01-31 15:45:00,308.97,,,,3841.32,481.78,110.55,,,,136.21,2115.18,51932.25,,347.25,15694.099999999999
2025-01-31 16:00:00,312.75,,,,4046.39,479.9,110.08,,,,278.15,2076.54,51727.99,,343.72,14969.97
2025-01-31 16:15:00,311.75,,,,4517.29,479.86,110.09,,,,407.56,2139.75,51917.52,,344.3,14307.49
2025-01-31 16:30:00,312.01,,,,4854.32,479.83,110.62,,,,403.43,2323.23,51820.73,,343.97,13674.6
2025-01-31 16:45:00,311.03,,,,5123.63,533.73,110.83,,,,386.09,2328.11,51767.68,,347.82,12920.759999999998
2025-01-31 17:00:00,310.89,,,,5443.0,581.43,110.63,,,,399.1,2569.97,51746.11,,347.63,12483.259999999998
2025-01-31 17:15:00,313.68,,,,5832.87,584.65,110.42,,,,406.96,2881.58,52089.68,,348.37,12348.36
2025-01-31 17:30:00,310.02,,,,5958.65,584.31,110.46,,,,876.2,3245.75,52465.91,,354.73,12241.36
2025-01-31 17:45:00,305.08,,,,6041.23,584.4,110.89,,,,1423.99,3371.24,52822.02,,356.03,12186.5
2025-01-31 18:00:00,311.72,,,,6234.63,584.61,110.59,,,,2074.78,3690.47,53022.95,,359.88,12533.65
2025-01-31 18:15:00,313.89,,,,6351.54,584.7,110.61,,,,3293.23,3739.12,53023.1,,360.65,12711.3
2025-01-31 18:30:00,311.66,,,,6567.1,584.77,110.57,,,,3707.15,3686.82,52990.72,,363.5,12946.91
2025-01-31 18:45:00,307.43,,,,6663.35,584.99,110.79,,,,3975.62,3620.47,52832.86,,359.23,13171.76
2025-01-31 19:00:00,304.77,,,,6650.3,585.0,110.99,,,,4206.39,3619.97,52679.76,,356.35,13134.45
2025-01-31 19:15:00,309.53,,,,6686.85,584.8,110.83,,,,4302.37,3504.4,52599.07,,353.74,12848.189999999999
2025-01-31 19:30:00,310.2,,,,6521.14,584.94,110.73,,,,3479.44,3513.27,52598.54,,353.23,12570.45
2025-01-31 19:45:00,311.03,,,,6621.54,584.85,110.57,,,,3525.52,3577.52,52563.64,,351.49,12102.779999999999
2025-01-31 20:00:00,311.78,,,,6672.62,585.25,110.87,,,,4009.24,3944.36,52454.55,,349.22,12202.580000000002
2025-01-31 20:15:00,313.24,,,,6591.89,585.02,110.08,,,,3959.97,3982.57,52340.29,,353.23,12144.689999999999
2025-01-31 20:30:00,312.91,,,,6704.13,584.76,110.05,,,,2825.44,3627.14,52284.83,,358.29,11936.880000000001
2025-01-31 20:45:00,312.23,,,,6830.98,584.9,110.58,,,,2537.08,3571.09,52195.49,,359.12,11794.67
2025-01-31 21:00:00,310.72,,,,6872.29,585.0,110.76,,,,2232.25,3497.68,52222.21,,358.26,11507.44
2025-01-31 21:15:00,310.66,,,,6982.87,585.1,110.51,,,,1681.05,3519.29,52273.29,,358.66,11407.86
2025-01-31 21:30:00,311.28,,,,7150.22,585.18,110.68,,,,1299.53,3383.0,51972.96,,357.83,11229.16
2025-01-31 21:45:00,314.32,,,,7120.18,585.05,110.42,,,,1173.03,3343.46,51383.77,,356.08,11202.47
2025-01-31 22:00:00,316.04,,,,7115.74,584.85,110.9,,,,1072.79,3151.58,51081.66,,359.58,11161.56
2025-01-31 22:15:00,314.96,,,,7062.31,584.97,110.9,,,,1147.44,3149.95,51044.93,,360.26,11116.44
2025-01-31 22:30:00,314.45,,,,6747.72,584.61,110.99,,,,1313.73,3198.73,50789.7,,365.42,11160.650000000001
2025-01-31 22:45:00,310.35,,,,6600.9,584.02,110.77,,,,1396.64,3227.27,50340.13,,364.9,11161.81
2025-01-31 23:00:00,309.05,,,,6156.49,584.24,110.31,,,,1120.52,3191.47,50095.93,,362.97,11106.04
2025-01-31 23:15:00,309.0,,,,6121.23,584.69,110.32,,,,1001.61,3047.62,49953.41,,368.12,11083.95
2025-01-31 23:30:00,307.58,,,,5957.29,585.03,110.41,,,,878.53,2963.04,49940.31,,368.14,11089.4
2025-01-31 23:45:00,312.2,,,,5871.39,584.85,110.19,,,,833.59,2956.24,49941.48,,365.07,11054.65
2025-02-01 00:00:00,355.43,,,,1996.19,,109.99,,,,4.67,494.99,46808.98,,302.95,16081.89
2025-02-01 00:15:00,355.87,,,,1952.17,,109.78,,,,0.27,502.43,45320.48,,301.28,15859.06
2025-02-01 00:30:00,355.42,,,,1954.9,,110.46,,,,5.95,469.89,44652.52,,299.59,15528.380000000001
2025-02-01 00:45:00,356.58,,,,2029.21,,110.03,,,,0.3,590.71,43912.28,,297.02,15337.140000000001
2025-02-01 01:00:00,357.06,,,,1842.57,,110.73,,,,0.31,660.11,44892.89,,298.3,15327.61
2025-02-01 01:15:00,355.57,,,,1821.8,,110.42,,,,0.31,676.39,44766.48,,301.38,15188.619999999999
2025-02-01 01:30:00,355.79,,,,1845.13,,110.61,,,,0.36,678.49,44902.2,,301.52,14968.55
2025-02-01 01:45:00,356.78,,,,1886.34,,109.92,,,,0.4,651.92,44562.58,,302.02,14744.92
2025-02-01 02:00:00,356.08,,,,1848.84,,110.97,,,,0.32,558.1,45233.69,,295.08,14681.62
2025-02-01 02:15:00,357.37,,,,1832.93,,110.54,,,,0.37,457.07,45321.55,,290.31,14537.480000000001
2025-02-01 02:30:00,358.53,,,,1875.69,,109.75,,,,0.33,554.35,44831.75,,294.34,14407.23
2025-02-01 02:45:00,357.06,,,,1887.25,,110.21,,,,0.34,530.33,44654.97,,298.14,14282.37
2025-02-01 03:00:00,357.12,,,,1886.86,,110.85,,,,0.31,556.36,45092.16,,301.12,14150.43
2025-02-01 03:15:00,356.19,,,,1889.22,,110.74,,,,0.4,562.11,45153.94,,298.89,14031.65
2025-02-01 03:30:00,355.2,,,,1888.71,,110.41,,,,0.45,483.45,44810.05,,297.63,13909.2
2025-02-01 03:45:00,359.16,,,,1885.62,,110.7,,,,0.34,455.92,44620.17,,297.8,13728.99
2025-02-01 04:00:00,358.13,,,,1885.3,,110.33,,,,0.31,441.16,45197.65,,297.7,13449.329999999998
2025-02-01 04:15:00,357.49,,,,1886.4,,110.3,,,,0.34,469.55,45689.25,,296.82,13313.380000000001
2025-02-01 04:30:00,357.8,,,,1890.23,,110.53,,,,0.36,488.55,46094.2,,298.18,13066.16
2025-02-01 04:45:00,358.29,,,,1866.38,,110.77,,,,0.27,500.17,46335.15,,299.7,12801.61
2025-02-01 05:00:00,358.41,,,,1887.43,,110.23,,,,0.4,555.25,47051.98,,302.91,12609.18
2025-02-01 05:15:00,357.84,,,,1894.89,,110.77,,,,0.34,571.19,47907.95,,305.33,12557.53
2025-02-01 05:30:00,357.5,,,,1891.02,,110.87,,,,0.47,619.36,48450.94,,299.86,12408.87
2025-02-01 05:45:00,357.34,,,,1859.05,,110.65,,,,0.38,634.27,48863.03,,297.11,12049.179999999998
2025-02-01 06:00:00,357.44,,,,1869.62,,110.27,,,,169.89,782.18,49436.04,,299.45,11920.82
2025-02-01 06:15:00,357.91,,,,1916.73,,110.63,,,,407.55,1408.49,49851.76,,297.37,11782.16
2025-02-01 06:30:00,357.6,,,,1957.08,,109.89,,,,445.93,1655.72,49966.53,,295.01,11586.77
2025-02-01 06:45:00,356.34,,,,2095.45,,110.08,,,,247.51,1627.8,50291.19,,295.75,11336.21
2025-02-01 07:00:00,356.74,,,,2324.53,,109.71,,,,295.48,1902.32,50557.11,,296.83,11238.650000000001
2025-02-01 07:15:00,356.53,,,,2435.89,,110.45,,,,399.43,1995.06,50804.29,,294.94,11180.56
2025-02-01 07:30:00,359.71,,,,2541.75,,110.36,,,,303.32,2251.07,51118.86,,296.01,10847.09
2025-02-01 07:45:00,358.12,,,,2573.97,,109.72,,,,502.78,2484.83,51359.43,,293.73,10907.91
2025-02-01 08:00:00,355.47,,,,2963.03,,109.58,,,,788.58,2512.28,51181.39,,293.86,10912.29
2025-02-01 08:15:00,353.54,,,,3193.69,,110.22,,,,798.63,2504.53,51342.6,,293.04,11008.57
2025-02-01 08:30:00,354.63,,,,3346.02,,109.65,,,,1258.47,2744.42,51324.02,,294.73,11092.01
2025-02-01 08:45:00,354.08,,,,3507.39,,109.33,,,,1604.63,2596.11,51434.22,,293.67,11204.73
2025-02-01 09:00:00,354.28,,,,3769.87,,109.73,,,,1794.9,2625.58,51576.81,,292.36,11339.49
2025-02-01 09:15:00,352.54,,,,3979.07,,110.07,,,,1852.07,2699.83,51622.2,,293.54,11468.7
2025-02-01 09:30:00,353.36,,,,4055.56,,109.77,,,,1853.01,2788.96,51716.93,,293.76,11614.18
2025-02-01 09:45:00,356.91,,,,4100.03,,110.05,,,,1695.31,2784.44,51603.27,,290.83,11831.060000000001
2025-02-01 10:00:00,355.86,,,,4189.5,,110.05,,,,1755.57,2939.28,51958.71,,289.86,12104.89
2025-02-01 10:15:00,352.99,,,,4433.57,,109.52,,,,1688.19,2850.02,51882.32,,288.45,12105.7
2025-02-01 10:30:00,352.76,,,,4656.79,,109.98,,,,1682.69,2864.97,51916.89,,287.35,12127.47
2025-02-01 10:45:00,351.98,,,,4723.21,,109.6,,,,1421.15,2781.78,51941.12,,290.11,12158.83
2025-02-01 11:00:00,350.75,,,,4735.03,,110.36,,,,1166.84,2679.73,51778.4,,290.55,12006.07
2025-02-01 11:15:00,347.42,,,,4745.65,,109.58,,,,1002.04,2735.14,51860.14,,292.01,11738.61
2025-02-01 11:30:00,347.12,,,,4745.7,,109.97,,,,1001.76,2834.97,52080.86,,289.93,11582.14
2025-02-01 11:45:00,356.72,,,,4747.35,,110.43,,,,1036.82,2827.99,52261.43,,291.78,11728.939999999999
2025-02-01 12:00:00,346.88,,,,4742.38,,110.0,,,,1470.26,2848.9,52309.98,,288.51,11530.42
2025-02-01 12:15:00,346.47,,,,4738.98,,109.98,,,,1508.53,2698.05,52339.72,,286.9,11537.41
2025-02-01 12:30:00,345.41,,,,4733.94,,110.08,,,,1629.29,2726.71,52384.82,,287.86,11519.66
2025-02-01 12:45:00,345.1,,,,4737.1,,109.96,,,,1980.52,2680.75,52355.55,,291.19,11281.17
2025-02-01 13:00:00,348.51,,,,4731.27,,110.58,,,,2564.35,2872.79,52508.23,,292.69,11182.98
2025-02-01 13:15:00,349.04,,,,4795.54,,110.15,,,,2473.99,2806.94,52499.54,,294.97,11074.39
2025-02-01 13:30:00,348.12,,,,4829.06,,110.66,,,,2522.5,2542.85,52536.62,,297.0,10994.880000000001
2025-02-01 13:45:00,349.42,,,,4840.11,,110.58,,,,1959.09,2571.25,52561.0,,293.6,11008.74
2025-02-01 14:00:00,349.19,,,,4807.47,,110.46,,,,1519.16,2003.6,52608.25,,294.82,10800.310000000001
2025-02-01 14:15:00,347.48,,,,4684.16,,110.66,,,,1425.18,2024.46,52735.19,,294.17,10602.08
2025-02-01 14:30:00,346.31,,,,4708.05,,110.6,,,,1434.23,2293.65,52901.46,,291.2,10311.91
2025-02-01 14:45:00,347.64,,,,4703.57,,110.71,,,,1400.62,2354.75,52958.79,,292.98,9900.630000000001
2025-02-01 15:00:00,354.47,,,,4627.34,,110.52,,,,1341.6,2816.29,53091.65,,294.46,9651.71
2025-02-01 15:15:00,351.1,,,,4651.03,,110.53,,,,1596.17,2938.91,53152.43,,292.83,9681.28
2025-02-01 15:30:00,350.3,,,,4641.41,,110.69,,,,1926.26,2962.87,53144.66,,287.13,9530.7
2025-02-01 15:45:00,348.71,,,,4585.15,,110.85,,,,1951.63,3045.25,53132.8,,293.96,9160.02
2025-02-01 16:00:00,349.93,,,,4803.75,,110.3,,,,2533.3,3259.31,53038.23,,298.15,8834.720000000001
2025-02-01 16:15:00,348.78,,,,4979.34,,110.87,,,,3232.1,3504.08,53027.28,,295.47,8902.04
2025-02-01 16:30:00,349.05,,,,4937.34,,110.64,,,,3427.71,3606.29,53034.04,,300.52,8855.67
2025-02-01 16:45:00,348.03,,,,4938.37,,110.43,,,,3055.72,3762.67,53059.4,,306.52,8846.76
2025-02-01 17:00:00,348.29,,,,4943.57,,109.72,,,,2802.71,3629.93,53036.59,,302.41,8815.71
2025-02-01 17:15:00,350.25,,,,4964.86,,110.41,,,,2971.66,3674.78,53073.08,,297.71,8814.11
2025-02-01 17:30:00,352.25,,,,4930.27,,110.27,,,,3192.96,3878.08,53078.69,,294.86,8906.85
2025-02-01 17:45:00,351.98,,,,4947.32,,110.26,,,,3244.53,3879.46,53182.42,,292.59,8884.07
2025-02-01 18:00:00,353.89,,,,4975.24,,110.28,,,,3109.45,3805.58,53205.32,,294.23,9042.7
2025-02-01 18:15:00,350.45,,,,4970.9,,110.72,,,,3200.66,3845.9,53246.18,,298.66,9186.66
2025-02-01 18:30:00,354.9,,,,4914.46,,110.17,,,,3279.3,3813.23,53199.84,,297.89,9241.29
2025-02-01 18:45:00,350.46,,,,4922.1,,109.8,,,,3286.56,3823.6,53196.39,,297.27,9341.51
2025-02-01 19:00:00,357.41,,,,5030.55,,110.31,,,,3097.59,3866.42,53227.63,,297.97,9463.57
2025-02-01 19:15:00,358.73,,,,5041.78,,110.31,,,,2783.11,3764.88,53228.75,,296.4,9514.369999999999
2025-02-01 19:30:00,359.0,,,,5042.23,,110.25,,,,2530.59,3623.21,53236.3,,299.68,9515.95
2025-02-01 19:45:00,356.89,,,,4903.83,,110.04,,,,2111.29,3586.31,53186.66,,298.84,9262.34
2025-02-01 20:00:00,356.1,,,,4824.97,,110.45,,,,2406.52,3470.76,53253.95,,293.34,9145.48
2025-02-01 20:15:00,356.95,,,,4730.61,,110.16,,,,2044.51,3286.75,53219.94,,296.39,9030.34
2025-02-01 20:30:00,358.65,,,,4644.36,,110.44,,,,1311.22,3103.7,53227.78,,302.93,8999.65
2025-02-01 20:45:00,358.08,,,,4545.11,,110.44,,,,979.54,2981.41,53203.11,,300.51,8849.75
2025-02-01 21:00:00,358.2,,,,4404.86,,110.27,,,,1695.72,3179.47,53058.47,,293.66,8457.949999999999
2025-02-01 21:15:00,358.08,,,,4261.79,,110.14,,,,1700.34,3031.12,52476.02,,292.69,8415.42
2025-02-01 21:30:00,360.03,,,,4062.47,,110.18,,,,1568.25,2701.08,52340.0,,296.18,8384.81
2025-02-01 21:45:00,360.57,,,,4051.64,,110.39,,,,1476.86,2554.54,52327.39,,297.64,8324.119999999999
2025-02-01 22:00:00,360.21,,,,3909.74,,110.61,,,,1264.15,2309.01,52366.8,,295.57,8120.08
2025-02-01 22:15:00,359.2,,,,3892.98,,110.09,,,,1205.97,2211.73,52246.82,,298.45,8093.74
2025-02-01 22:30:00,358.69,,,,3868.83,,110.2,,,,1540.88,2162.34,52292.56,,297.8,8100.61
2025-02-01 22:45:00,359.2,,,,3810.17,,110.3,,,,1632.67,2072.96,52189.28,,295.62,8078.300000000001
2025-02-01 23:00:00,360.7,,,,3361.59,,110.48,,,,1552.28,1918.06,52281.9,,295.53,8065.780000000001
2025-02-01 23:15:00,359.22,,,,3041.6,,109.73,,,,918.87,1886.69,52184.73,,293.2,8022.3
2025-02-01 23:30:00,358.47,,,,3002.14,,109.85,,,,788.29,2006.75,52211.2,,296.0,8035.92
2025-02-01 23:45:00,358.39,,,,2994.75,,109.9,,,,572.53,1981.27,52140.43,,296.31,8012.530000000001
2025-02-02 00:00:00,345.08,,,,5224.23,,110.22,,,,783.17,2583.74,49854.2,,329.15,10425.23
2025-02-02 00:15:00,345.02,,,,4402.66,,110.22,,,,741.62,2584.67,49856.56,,328.61,10421.05
2025-02-02 00:30:00,341.55,,,,3997.96,,110.36,,,,485.07,2052.9,49879.84,,330.24,10295.08
2025-02-02 00:45:00,342.81,,,,3752.46,,109.9,,,,408.87,1961.33,49889.3,,330.17,10200.07
2025-02-02 01:00:00,344.46,,,,3414.54,,110.69,,,,413.78,1978.52,49888.4,,326.61,10029.349999999999
2025-02-02 01:15:00,346.76,,,,3202.7,,110.42,,,,420.84,1982.85,49889.85,,329.55,9899.81
2025-02-02 01:30:00,347.38,,,,3210.15,,110.51,,,,526.62,2057.34,49903.86,,329.38,9774.63
2025-02-02 01:45:00,347.23,,,,3250.65,,110.46,,,,555.22,2078.25,49910.28,,328.0,9638.05
2025-02-02 02:00:00,348.63,,,,3237.24,,110.31,,,,710.35,2119.97,49908.14,,328.44,9541.970000000001
2025-02-02 02:15:00,351.54,,,,2973.33,,110.32,,,,704.27,2107.75,49900.73,,330.41,9464.49
2025-02-02 02:30:00,350.25,,,,2465.01,,110.77,,,,775.3,2132.37,49600.57,,329.2,9411.939999999999
2025-02-02 02:45:00,350.26,,,,2177.67,,110.47,,,,986.06,2312.68,49047.18,,330.64,9382.34
2025-02-02 03:00:00,354.92,,,,2124.4,,110.74,,,,1065.05,2806.93,48994.83,,330.23,9307.130000000001
2025-02-02 03:15:00,353.43,,,,2053.57,,110.59,,,,1249.18,3013.72,48953.27,,329.5,9288.85
2025-02-02 03:30:00,354.23,,,,2094.26,,110.7,,,,1231.96,2767.44,48909.52,,329.24,9152.03
2025-02-02 03:45:00,357.76,,,,2113.28,,110.43,,,,1195.35,2681.75,48883.68,,329.29,9072.83
2025-02-02 04:00:00,356.22,,,,2099.79,,110.68,,,,1039.03,2411.63,48976.55,,328.4,9079.34
2025-02-02 04:15:00,357.11,,,,2117.11,,110.73,,,,976.27,2374.86,48980.23,,328.65,9086.74
2025-02-02 04:30:00,356.07,,,,2143.53,,110.59,,,,1038.33,2418.21,48997.46,,318.1,9052.07
2025-02-02 04:45:00,353.9,,,,2117.33,,110.66,,,,1008.86,2419.5,49004.69,,315.66,9110.99
2025-02-02 05:00:00,353.94,,,,2075.76,,110.31,,,,883.39,2318.71,48987.88,,316.81,9158.560000000001
2025-02-02 05:15:00,354.86,,,,2118.31,,110.48,,,,704.33,2322.57,49007.44,,316.63,9161.05
2025-02-02 05:30:00,356.02,,,,2218.78,,110.5,,,,714.36,2411.2,49030.99,,315.84,9155.029999999999
2025-02-02 05:45:00,358.18,,,,2409.02,,110.73,,,,603.44,2480.12,49032.05,,314.45,9139.1
2025-02-02 06:00:00,362.99,,,,2641.06,,110.33,,,,395.84,2376.32,48952.0,,312.7,9117.6
2025-02-02 06:15:00,365.6,,,,2846.74,,110.66,,,,443.4,2444.69,48935.67,,314.64,9072.86
2025-02-02 06:30:00,365.96,,,,2965.88,,110.7,,,,437.94,2525.17,48956.83,,315.64,9042.7
2025-02-02 06:45:00,366.17,,,,2941.22,,110.77,,,,493.42,2814.79,48956.71,,315.05,9008.33
2025-02-02 07:00:00,368.6,,,,2993.0,,110.41,,,,1096.7,2879.54,48933.38,,314.94,9391.33
2025-02-02 07:15:00,369.54,,,,3027.01,,110.48,,,,1122.45,2771.85,48950.57,,315.09,9434.4
2025-02-02 07:30:00,369.3,,,,3004.78,,110.69,,,,1333.22,3234.98,49053.66,,315.38,9435.18
2025-02-02 07:45:00,372.17,,,,3009.81,,110.34,,,,1368.35,3280.89,49349.08,,314.14,9445.5
2025-02-02 08:00:00,366.23,,,,2999.15,,110.83,,,,1286.3,3028.39,49663.28,,313.41,9617.150000000001
2025-02-02 08:15:00,368.0,,,,3017.43,,110.72,,,,1275.62,3086.48,49731.37,,312.71,9898.869999999999
2025-02-02 08:30:00,366.41,,,,3008.73,,110.26,,,,1308.05,3294.5,49717.26,,314.2,10145.66
2025-02-02 08:45:00,369.53,,,,2999.37,,110.59,,,,1256.6,3314.63,49723.24,,317.17,10444.32
2025-02-02 09:00:00,368.81,,,,2734.05,,110.17,,,,1618.54,3580.69,49741.6,,322.5,11006.650000000001
2025-02-02 09:15:00,367.4,,,,2446.15,,110.18,,,,1916.08,3534.65,49744.48,,328.23,11721.960000000001
2025-02-02 09:30:00,366.14,,,,2245.29,,109.6,,,,1584.48,3247.58,49738.35,,327.32,12382.34
2025-02-02 09:45:00,366.52,,,,2140.18,,109.74,,,,1407.04,3249.81,49740.8,,328.62,13197.720000000001
2025-02-02 10:00:00,362.69,,,,2153.86,,109.47,,,,1491.37,3048.73,49674.43,,330.94,13789.64
2025-02-02 10:15:00,359.76,,,,2167.21,,110.07,,,,1408.54,2590.98,49679.52,,330.08,14540.28
2025-02-02 10:30:00,362.95,,,,2163.3,,109.89,,,,1075.91,2553.77,49654.96,,330.47,15084.3
2025-02-02 10:45:00,358.96,,,,2158.99,,110.33,,,,852.51,2516.48,49657.93,,327.83,15461.6
2025-02-02 11:00:00,362.03,,,,2160.52,,110.57,,,,813.93,2369.39,49670.4,,327.4,15853.57
2025-02-02 11:15:00,367.69,,,,2164.63,,110.32,,,,602.35,2169.48,49691.42,,329.83,16322.819999999998
2025-02-02 11:30:00,356.57,,,,2165.14,,110.31,,,,427.1,2019.68,49679.77,,330.42,16688.25
2025-02-02 11:45:00,354.9,,,,2135.12,,110.47,,,,200.44,1954.62,49664.7,,331.62,17054.61
2025-02-02 12:00:00,357.16,,,,2128.57,,110.22,,,,185.37,2177.44,49611.18,,329.4,17291.96
2025-02-02 12:15:00,351.32,,,,2106.01,,110.76,,,,173.77,2027.54,49556.08,,330.01,17330.559999999998
2025-02-02 12:30:00,349.65,,,,2097.14,,110.4,,,,182.92,2213.22,49611.36,,329.85,17568.3
2025-02-02 12:45:00,352.32,,,,2141.16,,109.76,,,,146.72,1918.97,49273.67,,330.33,17834.129999999997
2025-02-02 13:00:00,351.57,,,,2075.66,,110.2,,,,259.53,1752.15,49282.08,,330.0,17795.079999999998
2025-02-02 13:15:00,350.57,,,,2019.3,,109.67,,,,227.91,1612.76,49135.04,,327.69,17601.06
2025-02-02 13:30:00,348.97,,,,2057.61,,110.27,,,,110.86,1373.38,49178.54,,323.75,17581.63
2025-02-02 13:45:00,352.36,,,,2086.6,,109.5,,,,47.49,1108.05,49107.38,,318.21,17378.050000000003
2025-02-02 14:00:00,356.43,,,,2047.29,,110.54,,,,25.79,1014.22,49290.16,,319.35,16964.17
2025-02-02 14:15:00,361.43,,,,2078.48,,110.39,,,,47.47,989.97,49166.11,,321.47,16599.31
2025-02-02 14:30:00,366.9,,,,2095.36,,110.81,,,,207.4,1133.78,49155.81,,324.53,16291.79
2025-02-02 14:45:00,363.64,,,,2120.89,,110.42,,,,163.58,1144.3,49091.87,,326.25,15821.960000000003
2025-02-02 15:00:00,365.25,,,,2155.3,,110.17,,,,210.14,1239.96,49072.38,,326.45,15222.89
2025-02-02 15:15:00,367.82,,,,2251.66,,110.4,,,,223.25,1482.84,49077.31,,327.3,14556.96
2025-02-02 15:30:00,360.86,,,,2330.65,,110.93,,,,240.38,1582.55,49236.48,,326.01,13769.83
2025-02-02 15:45:00,364.91,,,,2468.82,,110.69,,,,361.35,1855.96,49271.24,,325.89,12865.99
2025-02-02 16:00:00,364.07,,,,2639.48,,110.06,,,,402.35,2096.41,48896.51,,327.58,12015.720000000001
2025-02-02 16:15:00,363.26,,,,2891.19,,110.52,,,,297.77,2247.65,48963.71,,327.05,11143.710000000001
2025-02-02 16:30:00,363.83,,,,3281.91,,110.39,,,,349.79,2399.37,48908.65,,326.54,10282.009999999998
2025-02-02 16:45:00,364.85,,,,4037.22,,110.61,,,,413.1,2668.16,48903.01,,325.02,9458.42
2025-02-02 17:00:00,364.33,,,,4947.31,,110.71,,,,329.4,2704.71,48938.75,,320.8,9045.67
2025-02-02 17:15:00,364.81,,,,5800.08,,110.77,,,,731.02,2792.68,49055.08,,321.07,8651.07
2025-02-02 17:30:00,364.86,,,,6246.85,,110.23,,,,1294.4,3059.34,49283.51,,320.82,8453.14
