Time,stress_BE,stress_DE,stress_NL,stressed_BE,stressed_DE,stressed_NL
2024-01-11 15:15:00,0.0,0.5708380500000001,0.0,False,False,False
2024-01-11 15:30:00,0.0,0.5549629236702127,0.0,False,False,False
2024-01-11 15:45:00,0.0,0.5594920582446811,0.0,False,False,False
2024-01-11 16:00:00,0.0,4.806134115334773,0.0,False,True,False
2024-01-11 16:15:00,0.0,0.3050964267818571,0.0,False,False,False
2024-01-11 16:30:00,0.0,0.3198948911447086,0.0,False,False,False
2024-01-11 16:45:00,0.0,0.2801957641468681,0.0,False,False,False
2024-01-11 17:00:00,0.0,3.7991153757785465,0.0,False,True,False
2024-01-11 17:15:00,0.0,0.1824526231833909,0.0,False,False,False
2024-01-11 17:30:00,0.0,0.2294296634948096,0.0,False,False,False
2024-01-11 17:45:00,0.0,0.2377705569204153,0.0,False,False,False
2024-01-13 22:00:00,0.0666544792727272,0.0,0.0,False,False,False
2024-01-13 22:15:00,0.0830709101818182,0.0,0.0,False,False,False
2024-01-13 22:30:00,0.0699177520000002,0.0,0.0,False,False,False
2024-01-13 22:45:00,0.0593202143636365,0.0,0.0,False,False,False
2024-01-14 23:00:00,0.0,0.3799979193814431,0.0,False,False,False
2024-01-14 23:15:00,0.0,0.2954520705154638,0.0,False,False,False
2024-01-14 23:30:00,0.0,0.2982185430927836,0.0,False,False,False
2024-01-14 23:45:00,0.0,0.3025300404123708,0.0,False,False,False
2024-01-17 11:00:00,0.0,2.110145240796703,0.0,False,True,False
2024-01-17 11:15:00,0.0,0.1577816967032964,0.0,False,False,False
2024-01-17 11:30:00,0.0,0.1692065405219779,0.0,False,False,False
2024-01-17 11:45:00,0.0,0.140971741895604,0.0,False,False,False
2024-01-17 12:00:00,1.168614608658623,3.404278146928328,0.0,True,True,False
2024-01-17 12:15:00,0.5099996809794178,0.0847048790102388,0.0,False,False,False
2024-01-17 12:30:00,0.521357555074521,0.0610301759385666,0.0,False,False,False
2024-01-17 12:45:00,0.5297440759403834,0.0746424974402728,0.0,False,False,False
2024-01-17 13:00:00,1.377975961243285,4.4159634767658,0.0,True,True,False
2024-01-17 13:15:00,0.5673087986185726,0.1039743118959106,0.0,False,False,False
2024-01-17 13:30:00,0.5674581760552571,0.088443056133829,0.0,False,False,False
2024-01-17 13:45:00,0.5627748393706831,0.0795482306691448,0.0,False,False,False
2024-01-17 14:00:00,1.3232647038226295,5.088633389952154,0.0,True,True,False
2024-01-17 14:15:00,0.5591465448012234,0.1465972212918664,0.0,False,False,False
2024-01-17 14:30:00,0.5605657085626912,0.1739810813397133,0.0,False,False,False
2024-01-17 14:45:00,0.5598449016819572,0.1551275992822966,0.0,False,False,False
2024-01-17 15:00:00,1.4351289327134404,5.710494590933333,0.0,True,True,False
2024-01-17 15:15:00,0.614367250972105,0.1864950589333339,0.0,False,False,False
2024-01-17 15:30:00,0.5950086375316991,0.1985132399999998,0.0,False,False,False
2024-01-17 15:45:00,0.582859056804734,0.185148764266667,0.0,False,False,False
2024-01-17 16:00:00,1.27162973434992,5.252000334643734,0.0,True,True,False
2024-01-17 16:15:00,0.5131828424558585,0.0430920056511059,0.0,False,False,False
2024-01-17 16:30:00,0.5128728737560192,0.0476518656019655,0.0,False,False,False
2024-01-17 16:45:00,0.5183025682182985,0.0794564226044226,0.0,False,False,False
2024-01-17 17:00:00,1.113310430931174,4.43542613298969,0.0,True,True,False
2024-01-17 17:15:00,0.5401032357085022,0.0123425873711339,0.0,False,False,False
2024-01-17 17:30:00,0.5434696246963564,0.0118700909793813,0.0,False,False,False
2024-01-17 17:45:00,0.5499780244534412,0.0330024654639183,0.0,False,False,False
2024-01-17 18:00:00,0.0,2.671870375598086,0.0,False,True,False
2024-01-17 18:15:00,0.0,0.1116992889952156,0.0,False,False,False
2024-01-17 18:30:00,0.0,0.1095400349282297,0.0,False,False,False
2024-01-17 18:45:00,0.0,0.1545985866028716,0.0,False,False,False
2024-01-17 19:00:00,0.0,4.141339852967032,0.0,False,True,False
2024-01-17 19:15:00,0.0,0.244053656263736,0.0,False,False,False
2024-01-17 19:30:00,0.0,0.3079809923076922,0.0,False,False,False
2024-01-17 19:45:00,0.0,0.326801783956044,0.0,False,False,False
2024-01-17 20:00:00,0.0,5.978132028467154,0.0,False,True,False
2024-01-17 20:15:00,0.0,0.1573778630170317,0.0,False,False,False
2024-01-17 20:30:00,0.0,0.2508482963503641,0.0,False,False,False
2024-01-17 20:45:00,0.0,0.2786933686131384,0.0,False,False,False
2024-01-17 21:00:00,0.0,5.410870335205185,0.0,False,True,False
2024-01-17 21:15:00,0.0,0.1525857583153348,0.0,False,False,False
2024-01-17 21:30:00,0.0,0.2053426812095035,0.0,False,False,False
2024-01-17 21:45:00,0.0,0.2088235073434124,0.0,False,False,False
2024-01-17 22:00:00,0.0,3.4663239430292596,0.0,False,True,False
2024-01-17 22:15:00,0.0,0.0429731256454387,0.0,False,False,False
2024-01-17 22:30:00,0.0,0.0179320321858862,0.0,False,False,False
2024-01-17 22:45:00,0.0,0.0268053746987953,0.0,False,False,False
2024-01-17 23:00:00,0.0,2.093236096688034,0.0,False,True,False
2024-01-17 23:15:00,0.0,0.028480046688034,0.0,False,False,False
2024-01-17 23:30:00,0.0,0.0068185092948716,0.0,False,False,False
2024-01-17 23:45:00,0.0,0.0074510757478632,0.0,False,False,False
2024-01-18 00:00:00,0.0,1.916164598695652,0.0,False,True,False
2024-01-18 00:15:00,0.0,0.0229125020869565,0.0,False,False,False
2024-01-18 00:30:00,0.0,0.0009391705217391,0.0,False,False,False
2024-01-18 00:45:00,0.0,0.0024421827826085,0.0,False,False,False
2024-01-18 01:00:00,0.0,1.9370005971867008,0.0,False,True,False
2024-01-18 01:15:00,0.0,0.0221342360613811,0.0,False,False,False
2024-01-18 01:30:00,0.0,0.0176212896845694,0.0,False,False,False
2024-01-18 01:45:00,0.0,0.0047401484228472,0.0,False,False,False
2024-01-18 02:00:00,0.0,1.9139119090830448,0.0,False,True,False
2024-01-18 02:15:00,0.0,0.0035947282006919,0.0,False,False,False
2024-01-18 02:30:00,0.0,0.0033509514705882,0.0,False,False,False
2024-01-18 02:45:00,0.0,0.015225604152249,0.0,False,False,False
2024-01-18 03:00:00,0.0,2.565833381099325,0.0,False,True,False
2024-01-18 03:15:00,0.0,0.0412140927675987,0.0,False,False,False
2024-01-18 03:30:00,0.0,0.0539523945033751,0.0,False,False,False
2024-01-18 03:45:00,0.0,0.0445189222757956,0.0,False,False,False
2024-01-18 04:00:00,0.0,3.519892924903226,0.0,False,True,False
2024-01-18 04:15:00,0.0,0.0166099578064517,0.0,False,False,False
2024-01-18 04:30:00,0.0,0.0130131833548386,0.0,False,False,False
2024-01-18 04:45:00,0.0,0.0079026723870966,0.0,False,False,False
2024-01-18 05:00:00,0.0,4.071300166608393,0.0,False,True,False
2024-01-18 05:15:00,0.0,0.1249971438811185,0.0,False,False,False
2024-01-18 05:30:00,0.0,0.0682688683566434,0.0,False,False,False
2024-01-18 05:45:00,0.0,0.0389334291958044,0.0,False,False,False
2024-01-18 06:00:00,0.0,3.8848524245327103,0.0,False,True,False
2024-01-18 06:15:00,0.0,0.210244029672897,0.0,False,False,False
2024-01-18 06:30:00,0.0,0.121557319859813,0.0,False,False,False
2024-01-18 06:45:00,0.0,0.0690975876168225,0.0,False,False,False
2024-01-18 07:00:00,0.0,2.937650853866666,0.0,False,True,False
2024-01-18 07:15:00,0.0,0.2893351712,0.0,False,False,False
2024-01-18 07:30:00,0.0,0.1897926578666663,0.0,False,False,False
2024-01-18 07:45:00,0.0,0.1357246050666676,0.0,False,False,False
2024-01-18 08:00:00,0.0,3.732156200797873,0.0,False,True,False
2024-01-18 08:15:00,0.0,0.3839386914893617,0.0,False,False,False
2024-01-18 08:30:00,0.0,0.4130969188829791,0.0,False,False,False
2024-01-18 08:45:00,0.0,0.4266708372340427,0.0,False,False,False
2024-01-18 09:00:00,0.0,3.198645958403361,0.0,False,True,False
2024-01-18 09:15:00,0.0,0.3447439392857139,0.0,False,False,False
2024-01-18 09:30:00,0.0,0.3172309054621843,0.0,False,False,False
2024-01-18 09:45:00,0.0,0.2788869707983192,0.0,False,False,False
2024-01-18 12:00:00,0.0,2.638299142028986,0.0,False,True,False
2024-01-18 12:15:00,0.0,0.3304463168642954,0.0,False,False,False
2024-01-18 12:30:00,0.0,0.3599386884057972,0.0,False,False,False
