,Time,Area,Generation
324,2025-01-04 09:00:00,BZN|DE-LU,58525.63
325,2025-01-04 09:15:00,BZN|DE-LU,58860.47
326,2025-01-04 09:30:00,BZN|DE-LU,59156.530000000006
327,2025-01-04 09:45:00,BZN|DE-LU,59411.13
328,2025-01-04 10:00:00,BZN|DE-LU,60961.44
329,2025-01-04 10:15:00,BZN|DE-LU,61685.079999999994
330,2025-01-04 10:30:00,BZN|DE-LU,62402.71000000001
331,2025-01-04 10:45:00,BZN|DE-LU,62618.44
332,2025-01-04 11:00:00,BZN|DE-LU,62289.869999999995
333,2025-01-04 11:15:00,BZN|DE-LU,62810.32
334,2025-01-04 11:30:00,BZN|DE-LU,63310.62
335,2025-01-04 11:45:00,BZN|DE-LU,63983.009999999995
336,2025-01-04 12:00:00,BZN|DE-LU,64226.31
337,2025-01-04 12:15:00,BZN|DE-LU,64832.61
338,2025-01-04 12:30:00,BZN|DE-LU,65090.719999999994
339,2025-01-04 12:45:00,BZN|DE-LU,65136.16
340,2025-01-04 13:00:00,BZN|DE-LU,65524.99999999999
341,2025-01-04 13:15:00,BZN|DE-LU,65687.43000000001
342,2025-01-04 13:30:00,BZN|DE-LU,65561.04999999999
343,2025-01-04 13:45:00,BZN|DE-LU,65450.61
344,2025-01-04 14:00:00,BZN|DE-LU,65376.50000000001
345,2025-01-04 14:15:00,BZN|DE-LU,64905.36
346,2025-01-04 14:30:00,BZN|DE-LU,64443.36
347,2025-01-04 14:45:00,BZN|DE-LU,64160.62
348,2025-01-04 15:00:00,BZN|DE-LU,63090.990000000005
349,2025-01-04 15:15:00,BZN|DE-LU,62618.96000000001
350,2025-01-04 15:30:00,BZN|DE-LU,61972.009999999995
351,2025-01-04 15:45:00,BZN|DE-LU,61522.16
352,2025-01-04 16:00:00,BZN|DE-LU,60071.85
353,2025-01-04 16:15:00,BZN|DE-LU,58990.74
354,2025-01-04 16:30:00,BZN|DE-LU,57994.86
355,2025-01-04 16:45:00,BZN|DE-LU,56549.020000000004
356,2025-01-04 17:00:00,BZN|DE-LU,56388.99
357,2025-01-04 17:15:00,BZN|DE-LU,56404.28
358,2025-01-04 17:30:00,BZN|DE-LU,55471.26
359,2025-01-04 17:45:00,BZN|DE-LU,54692.67
360,2025-01-04 18:00:00,BZN|DE-LU,53509.29
361,2025-01-04 18:15:00,BZN|DE-LU,52027.47
362,2025-01-04 18:30:00,BZN|DE-LU,51542.25
363,2025-01-04 18:45:00,BZN|DE-LU,52007.880000000005
364,2025-01-04 19:00:00,BZN|DE-LU,52261.77
365,2025-01-04 19:15:00,BZN|DE-LU,52601.24
