,Time,Area,Generation
424,2025-01-05 10:00:00,BZN|NL,11985.69
425,2025-01-05 10:15:00,BZN|NL,11892.58
426,2025-01-05 10:30:00,BZN|NL,12152.27
427,2025-01-05 10:45:00,BZN|NL,12432.3
428,2025-01-05 11:00:00,BZN|NL,12741.76
429,2025-01-05 11:15:00,BZN|NL,13561.68
430,2025-01-05 11:30:00,BZN|NL,13576.26
431,2025-01-05 11:45:00,BZN|NL,13573.119999999999
432,2025-01-05 12:00:00,BZN|NL,13551.18
433,2025-01-05 12:15:00,BZN|NL,13358.09
434,2025-01-05 12:30:00,BZN|NL,13781.460000000001
435,2025-01-05 12:45:00,BZN|NL,13317.390000000001
436,2025-01-05 13:00:00,BZN|NL,13624.039999999999
437,2025-01-05 13:15:00,BZN|NL,13848.41
438,2025-01-05 13:30:00,BZN|NL,13437.4
439,2025-01-05 13:45:00,BZN|NL,13387.56
440,2025-01-05 14:00:00,BZN|NL,13342.16
441,2025-01-05 14:15:00,BZN|NL,13464.31
442,2025-01-05 14:30:00,BZN|NL,13238.08
443,2025-01-05 14:45:00,BZN|NL,13144.09
444,2025-01-05 15:00:00,BZN|NL,13175.620000000003
445,2025-01-05 15:15:00,BZN|NL,13122.169999999998
446,2025-01-05 15:30:00,BZN|NL,13224.789999999999
447,2025-01-05 15:45:00,BZN|NL,12758.18
448,2025-01-05 16:00:00,BZN|NL,11917.6
449,2025-01-05 16:15:00,BZN|NL,11781.960000000001
450,2025-01-05 16:30:00,BZN|NL,11569.39
451,2025-01-05 16:45:00,BZN|NL,11172.630000000001
452,2025-01-05 17:00:00,BZN|NL,11403.69
453,2025-01-05 17:15:00,BZN|NL,10940.82
454,2025-01-05 17:30:00,BZN|NL,11006.75
455,2025-01-05 17:45:00,BZN|NL,11596.660000000002
456,2025-01-05 18:00:00,BZN|NL,11652.24
457,2025-01-05 18:15:00,BZN|NL,11479.54
458,2025-01-05 18:30:00,BZN|NL,11383.87
459,2025-01-05 18:45:00,BZN|NL,11366.01
460,2025-01-05 19:00:00,BZN|NL,11260.92
461,2025-01-05 19:15:00,BZN|NL,10942.039999999999
462,2025-01-05 19:30:00,BZN|NL,10641.26
463,2025-01-05 19:45:00,BZN|NL,10668.72
464,2025-01-05 20:00:00,BZN|NL,10450.77
465,2025-01-05 20:15:00,BZN|NL,10405.169999999998
466,2025-01-05 20:30:00,BZN|NL,10237.09
467,2025-01-05 20:45:00,BZN|NL,10447.810000000001
468,2025-01-05 21:00:00,BZN|NL,9987.789999999999
469,2025-01-05 21:15:00,BZN|NL,10202.4
470,2025-01-05 21:30:00,BZN|NL,9752.34
471,2025-01-05 21:45:00,BZN|NL,9682.25
472,2025-01-05 22:00:00,BZN|NL,9736.72
473,2025-01-05 22:15:00,BZN|NL,9443.85
474,2025-01-05 22:30:00,BZN|NL,9329.11
475,2025-01-05 22:45:00,BZN|NL,9224.1
476,2025-01-05 23:00:00,BZN|NL,8793.39
477,2025-01-05 23:15:00,BZN|NL,8593.949999999999
478,2025-01-05 23:30:00,BZN|NL,8520.220000000001
479,2025-01-05 23:45:00,BZN|NL,8053.299999999999
480,2025-01-06 00:00:00,BZN|NL,8807.88
481,2025-01-06 00:15:00,BZN|NL,8634.46
482,2025-01-06 00:30:00,BZN|NL,8388.07
483,2025-01-06 00:45:00,BZN|NL,8198.66
484,2025-01-06 01:00:00,BZN|NL,7711.78
485,2025-01-06 01:15:00,BZN|NL,7476.860000000001
486,2025-01-06 01:30:00,BZN|NL,7398.639999999999
487,2025-01-06 01:45:00,BZN|NL,7010.43
488,2025-01-06 02:00:00,BZN|NL,6831.92
489,2025-01-06 02:15:00,BZN|NL,6745.64
490,2025-01-06 02:30:00,BZN|NL,6841.68
491,2025-01-06 02:45:00,BZN|NL,6881.49
492,2025-01-06 03:00:00,BZN|NL,6969.26
493,2025-01-06 03:15:00,BZN|NL,7071.92
494,2025-01-06 03:30:00,BZN|NL,6990.33
495,2025-01-06 03:45:00,BZN|NL,6814.85
496,2025-01-06 04:00:00,BZN|NL,6746.57
497,2025-01-06 04:15:00,BZN|NL,6734.77
