,MTU (CET/CEST),Area,Actual Total Load (MW),Day-ahead Total Load Forecast (MW)
13944,2025-05-26 07:00:00,BZN|FR,40438.32,40200.0
13945,2025-05-26 07:15:00,BZN|FR,41645.8,41350.0
13946,2025-05-26 07:30:00,BZN|FR,42424.05,42500.0
13947,2025-05-26 07:45:00,BZN|FR,43046.07,43100.0
13948,2025-05-26 08:00:00,BZN|FR,43694.84,43700.0
13949,2025-05-26 08:15:00,BZN|FR,44299.39,44300.0
13950,2025-05-26 08:30:00,BZN|FR,44597.88,44900.0
13951,2025-05-26 08:45:00,BZN|FR,44909.34,44900.0
13952,2025-05-26 09:00:00,BZN|FR,44943.09,44900.0
13953,2025-05-26 09:15:00,BZN|FR,45117.77,45350.0
13954,2025-05-26 09:30:00,BZN|FR,45265.5,45800.0
13955,2025-05-26 09:45:00,BZN|FR,45545.52,46000.0
13956,2025-05-26 10:00:00,BZN|FR,45658.79,46200.0
13957,2025-05-26 10:15:00,BZN|FR,45487.65,46200.0
13958,2025-05-26 10:30:00,BZN|FR,45646.3,46200.0
13959,2025-05-26 10:45:00,BZN|FR,45713.65,46150.0
13960,2025-05-26 11:00:00,BZN|FR,46451.73,46100.0
13961,2025-05-26 11:15:00,BZN|FR,46429.75,46150.0
13962,2025-05-26 11:30:00,BZN|FR,46652.09,46200.0
13963,2025-05-26 11:45:00,BZN|FR,46911.01,46800.0
13964,2025-05-26 12:00:00,BZN|FR,47502.8,47400.0
13965,2025-05-26 12:15:00,BZN|FR,47237.12,46950.0
